building,floor,electricity,water,status,timestamp
Building A,1,151.33,169.69,normal,2025-11-23T15:14:01.644025+00:00
Building C,5,380.46,602.19,anomaly,2025-12-07T09:17:01.644025+00:00
Building A,2,138.63,209.35,normal,2025-12-08T21:05:37.644025+00:00
Building C,1,82.1,167.48,normal,2025-12-13T22:16:04.644025+00:00
Building A,4,130.84,244.53,normal,2025-12-02T07:30:12.644025+00:00
Building C,5,139.66,169.45,normal,2025-12-11T19:22:36.644025+00:00
Building C,5,97.56,190.45,normal,2025-12-12T12:25:38.644025+00:00
Building A,1,107.42,130.94,normal,2025-12-13T06:24:35.644025+00:00
Building A,2,156.62,247.57,normal,2025-11-21T10:44:47.644025+00:00
Building B,3,124.04,253.79,normal,2025-11-19T14:26:20.644025+00:00
Building A,2,72.06,212.11,normal,2025-11-18T02:03:44.644025+00:00
Building B,1,140.95,164.88,normal,2025-12-05T20:32:09.644025+00:00
Building C,1,91.26,134.98,normal,2025-12-02T01:02:10.644025+00:00
Building C,2,141.88,202.87,normal,2025-12-12T11:04:46.644025+00:00
Building B,1,98.5,158.79,normal,2025-12-08T07:09:50.644025+00:00
Building C,1,95.73,161.5,normal,2025-12-13T01:36:31.644025+00:00
Building A,3,275.04,497.27,anomaly,2025-12-08T23:38:41.644025+00:00
Building B,3,136.21,274.25,normal,2025-12-10T07:12:39.644025+00:00
Building C,2,103.63,285.67,normal,2025-11-16T08:40:57.644025+00:00
Building C,1,150.99,228.1,normal,2025-11-16T13:05:17.644025+00:00
Building A,4,118.62,227.51,normal,2025-11-30T17:57:16.644025+00:00
Building C,3,299.83,463.77,anomaly,2025-11-26T16:26:01.644025+00:00
Building C,3,144.5,180.96,normal,2025-12-12T18:50:38.644025+00:00
Building A,5,116.65,319.68,normal,2025-12-14T11:38:06.644025+00:00
Building A,5,361.21,530.77,anomaly,2025-12-07T07:56:20.644025+00:00
Building A,1,85.36,197.18,normal,2025-12-08T04:29:57.644025+00:00
Building B,1,151.03,261.21,normal,2025-12-01T16:16:26.644025+00:00
Building C,2,109.83,156.63,normal,2025-11-22T20:37:56.644025+00:00
Building A,5,130.62,273.16,normal,2025-12-05T21:18:46.644025+00:00
Building B,1,95.08,198.76,normal,2025-12-12T06:33:41.644025+00:00
Building A,5,134.74,242.25,normal,2025-12-11T07:26:45.644025+00:00
Building B,4,189.35,334.49,normal,2025-11-27T11:20:06.644025+00:00
Building A,3,396.36,465.44,anomaly,2025-11-25T11:51:25.644025+00:00
Building A,2,70.28,132.38,normal,2025-11-26T04:11:09.644025+00:00
Building B,5,176.54,266.04,normal,2025-11-23T18:52:10.644025+00:00
Building A,5,167.65,279.07,normal,2025-11-19T16:29:24.644025+00:00
Building B,5,271.63,478.41,anomaly,2025-12-14T04:43:36.644025+00:00
Building C,1,70.26,160.16,normal,2025-12-11T05:41:15.644025+00:00
Building B,1,116.83,257.41,normal,2025-12-11T03:30:41.644025+00:00
Building B,4,116.84,371.96,normal,2025-11-22T08:59:58.644025+00:00
Building C,4,305.77,648.78,anomaly,2025-12-11T23:25:05.644025+00:00
Building A,5,164.41,203.18,normal,2025-11-29T17:07:43.644025+00:00
Building A,3,131.42,224.58,normal,2025-12-01T08:14:18.644025+00:00
Building A,2,130.11,185.44,normal,2025-11-21T09:22:20.644025+00:00
Building C,2,79.96,191.02,normal,2025-11-24T20:44:08.644025+00:00
Building C,3,158.07,264.97,normal,2025-12-08T09:16:06.644025+00:00
Building A,3,145.07,223.48,normal,2025-11-30T13:46:33.644025+00:00
Building C,3,124.28,143.8,normal,2025-12-04T07:56:50.644025+00:00
Building A,1,74.93,222.1,normal,2025-12-14T04:18:30.644025+00:00
Building A,1,98.66,169.94,normal,2025-11-19T20:00:56.644025+00:00
Building A,2,122.66,145.97,normal,2025-11-27T04:45:46.644025+00:00
Building A,4,109.12,178.28,normal,2025-11-19T21:10:29.644025+00:00
Building A,1,110.11,177.81,normal,2025-12-09T16:42:56.644025+00:00
Building C,4,94.31,131.67,normal,2025-11-21T01:26:09.644025+00:00
Building B,1,170.71,309.68,normal,2025-12-01T11:05:18.644025+00:00
Building C,1,89.56,163.33,normal,2025-12-03T01:43:11.644025+00:00
Building A,3,79.75,241.7,normal,2025-12-13T00:43:29.644025+00:00
Building A,3,126.59,234.02,normal,2025-12-05T10:36:38.644025+00:00
Building C,3,159.07,292.52,normal,2025-11-22T17:51:02.644025+00:00
Building B,2,153.93,225.29,normal,2025-12-06T21:52:35.644025+00:00
Building A,1,158.92,288.54,normal,2025-11-28T15:21:42.644025+00:00
Building C,5,142.82,182.55,normal,2025-12-12T19:48:57.644025+00:00
Building A,3,104.09,227.2,normal,2025-11-25T01:21:17.644025+00:00
Building C,1,113.1,125.76,normal,2025-12-09T05:04:29.644025+00:00
Building A,3,117.14,206.57,normal,2025-12-06T10:08:24.644025+00:00
Building C,2,94.31,133.06,normal,2025-12-09T23:33:29.644025+00:00
Building A,2,367.43,514.43,anomaly,2025-12-08T03:30:35.644025+00:00
Building C,3,357.71,607.37,anomaly,2025-11-19T16:54:07.644025+00:00
Building C,3,153.84,258.62,normal,2025-11-20T17:28:23.644025+00:00
Building B,1,132.47,188.56,normal,2025-12-15T04:27:10.644025+00:00
Building B,5,190.55,241.05,normal,2025-11-30T18:59:08.644025+00:00
Building B,1,128.81,209.3,normal,2025-11-28T04:08:34.644025+00:00
Building C,4,115.32,272.51,normal,2025-12-08T15:09:11.644025+00:00
Building B,4,163.71,253.65,normal,2025-11-20T13:15:11.644025+00:00
Building C,5,108.6,182.67,normal,2025-12-09T12:49:02.644025+00:00
Building B,5,147.57,179.27,normal,2025-12-04T01:27:09.644025+00:00
Building B,1,110.77,244.94,normal,2025-12-01T05:56:07.644025+00:00
Building C,4,92.67,247.61,normal,2025-11-30T10:23:04.644025+00:00
Building C,1,87.21,278.79,normal,2025-12-07T18:55:37.644025+00:00
Building B,1,169.74,330.74,normal,2025-11-30T18:17:06.644025+00:00
Building A,4,118.61,230.66,normal,2025-11-18T19:23:55.644025+00:00
Building A,3,121.01,256.37,normal,2025-12-08T13:52:59.644025+00:00
Building A,2,130.78,296.26,normal,2025-12-13T17:32:55.644025+00:00
Building A,5,115.62,254.23,normal,2025-11-23T07:53:59.644025+00:00
Building C,2,333.86,558.14,anomaly,2025-12-15T11:09:33.644025+00:00
Building A,1,118.16,203.04,normal,2025-11-18T09:20:35.644025+00:00
Building B,5,165.28,282.25,normal,2025-11-25T19:12:50.644025+00:00
Building B,4,144.94,196.62,normal,2025-11-21T04:03:35.644025+00:00
Building C,2,115.99,190.76,normal,2025-11-18T07:23:24.644025+00:00
Building A,4,117.7,192.35,normal,2025-11-20T12:43:49.644025+00:00
Building A,3,323.28,587.52,anomaly,2025-12-08T06:02:44.644025+00:00
Building B,2,94.93,266.83,normal,2025-11-26T19:21:21.644025+00:00
Building C,2,93.12,143.44,normal,2025-12-05T01:03:58.644025+00:00
Building B,2,146.18,151.79,normal,2025-11-25T00:16:29.644025+00:00
Building A,2,90.22,151.1,normal,2025-12-12T06:34:07.644025+00:00
Building B,4,111.39,208.1,normal,2025-11-24T23:52:04.644025+00:00
Building A,2,72.26,192.42,normal,2025-12-14T06:20:29.644025+00:00
Building A,3,124.29,193.92,normal,2025-12-01T18:16:48.644025+00:00
Building A,1,159.04,257.67,normal,2025-11-21T12:04:42.644025+00:00
Building A,5,113.58,282.6,normal,2025-11-17T17:11:27.644025+00:00
Building C,3,103.37,160.65,normal,2025-12-13T07:29:28.644025+00:00
Building C,1,136.62,180.6,normal,2025-12-15T17:32:16.644025+00:00
Building A,3,142.57,190.63,normal,2025-11-21T11:14:49.644025+00:00
Building B,1,170.0,274.37,normal,2025-11-27T08:15:58.644025+00:00
Building C,3,110.84,255.74,normal,2025-12-13T19:04:37.644025+00:00
Building A,4,89.79,170.42,normal,2025-12-12T22:44:47.644025+00:00
Building B,3,118.23,221.55,normal,2025-11-19T08:54:55.644025+00:00
Building A,5,111.88,195.16,normal,2025-12-05T19:58:43.644025+00:00
Building B,1,98.79,239.24,normal,2025-12-06T22:18:23.644025+00:00
Building B,5,130.72,297.91,normal,2025-12-02T01:50:47.644025+00:00
Building A,4,84.23,251.21,normal,2025-11-23T19:24:28.644025+00:00
Building A,1,136.24,171.23,normal,2025-12-11T11:05:49.644025+00:00
Building C,2,85.48,193.89,normal,2025-11-30T16:02:30.644025+00:00
Building A,3,154.4,283.51,normal,2025-12-13T18:47:32.644025+00:00
Building C,2,99.49,287.09,normal,2025-12-13T16:18:01.644025+00:00
Building C,2,147.29,196.69,normal,2025-11-28T18:15:50.644025+00:00
Building B,4,181.77,330.64,normal,2025-11-26T08:08:26.644025+00:00
Building C,2,87.66,205.3,normal,2025-11-19T02:05:26.644025+00:00
Building B,3,120.55,272.52,normal,2025-11-30T04:04:07.644025+00:00
Building C,5,109.31,299.84,normal,2025-12-07T09:42:54.644025+00:00
Building C,1,143.26,181.23,normal,2025-11-27T15:41:33.644025+00:00
Building B,3,105.57,319.52,normal,2025-11-22T09:14:25.644025+00:00
Building A,2,125.76,181.3,normal,2025-12-07T12:02:51.644025+00:00
Building A,3,112.41,183.43,normal,2025-12-03T20:25:18.644025+00:00
Building B,4,118.69,309.38,normal,2025-11-16T14:20:49.644025+00:00
Building C,4,111.17,169.92,normal,2025-11-23T07:56:02.644025+00:00
Building B,2,100.68,274.47,normal,2025-11-17T07:18:06.644025+00:00
Building A,4,86.34,167.77,normal,2025-12-07T21:50:24.644025+00:00
Building C,1,116.2,187.24,normal,2025-12-08T15:36:08.644025+00:00
Building A,2,352.82,459.56,anomaly,2025-12-03T21:30:32.644025+00:00
Building A,2,165.05,292.18,normal,2025-12-14T18:16:26.644025+00:00
Building C,1,146.4,233.42,normal,2025-12-13T08:40:12.644025+00:00
Building B,2,86.6,268.54,normal,2025-11-23T00:02:04.644025+00:00
Building B,1,132.81,229.78,normal,2025-12-15T05:36:25.644025+00:00
Building C,5,99.17,194.74,normal,2025-12-09T04:00:57.644025+00:00
Building B,2,81.23,153.5,normal,2025-12-09T03:12:35.644025+00:00
Building C,2,96.23,208.71,normal,2025-12-03T02:28:57.644025+00:00
Building A,1,144.61,273.09,normal,2025-11-17T12:55:39.644025+00:00
Building B,2,114.05,160.27,normal,2025-11-27T23:59:58.644025+00:00
Building A,5,105.85,157.34,normal,2025-11-18T23:08:34.644025+00:00
Building A,4,120.25,148.59,normal,2025-12-14T00:22:55.644025+00:00
Building A,3,109.43,172.44,normal,2025-11-16T04:24:20.644025+00:00
Building A,4,143.54,239.06,normal,2025-12-03T10:05:41.644025+00:00
Building A,3,111.08,270.32,normal,2025-12-13T17:10:15.644025+00:00
Building B,2,185.33,354.32,normal,2025-11-30T18:04:07.644025+00:00
Building B,4,153.26,190.99,normal,2025-12-05T02:39:45.644025+00:00
Building B,5,136.66,164.57,normal,2025-11-21T23:03:41.644025+00:00
Building C,3,117.09,221.04,normal,2025-12-04T22:31:39.644025+00:00
Building C,4,93.6,246.34,normal,2025-12-05T08:01:32.644025+00:00
Building C,1,110.6,195.14,normal,2025-12-02T23:04:09.644025+00:00
Building C,3,391.8,454.44,anomaly,2025-12-10T09:19:15.644025+00:00
Building A,1,101.29,288.55,normal,2025-12-06T09:10:42.644025+00:00
Building C,3,116.43,227.04,normal,2025-12-08T22:56:10.644025+00:00
Building B,4,144.01,308.13,normal,2025-11-30T17:16:01.644025+00:00
Building A,1,136.48,279.44,normal,2025-12-06T08:02:23.644025+00:00
Building C,1,102.79,215.72,normal,2025-12-06T10:40:07.644025+00:00
Building B,3,194.91,352.3,normal,2025-12-02T14:55:38.644025+00:00
Building B,5,144.08,185.44,normal,2025-11-30T05:24:47.644025+00:00
Building B,3,137.17,215.43,normal,2025-11-27T04:20:01.644025+00:00
Building C,1,78.05,242.7,normal,2025-11-17T19:49:51.644025+00:00
Building A,1,75.85,205.71,normal,2025-11-29T06:42:55.644025+00:00
Building A,2,103.49,141.24,normal,2025-12-12T05:49:56.644025+00:00
Building B,3,113.85,314.68,normal,2025-11-20T18:23:55.644025+00:00
Building C,5,114.72,147.55,normal,2025-11-28T19:46:47.644025+00:00
Building C,1,321.75,508.22,anomaly,2025-12-07T11:05:15.644025+00:00
Building B,3,194.36,326.46,normal,2025-12-11T08:46:46.644025+00:00
Building B,1,268.65,535.94,anomaly,2025-11-23T12:10:57.644025+00:00
Building A,5,85.32,170.02,normal,2025-11-29T06:27:33.644025+00:00
Building B,4,84.92,233.68,normal,2025-11-29T03:55:46.644025+00:00
Building B,1,93.77,212.11,normal,2025-11-26T20:51:20.644025+00:00
Building B,2,186.9,334.89,normal,2025-12-14T13:58:13.644025+00:00
Building A,3,397.32,486.27,anomaly,2025-12-07T08:13:58.644025+00:00
Building B,2,186.47,272.13,normal,2025-12-03T09:38:15.644025+00:00
Building A,3,157.34,284.38,normal,2025-12-03T11:04:19.644025+00:00
Building B,5,101.04,246.65,normal,2025-12-14T22:15:21.644025+00:00
Building B,3,128.38,238.09,normal,2025-12-03T06:13:19.644025+00:00
Building B,2,144.57,291.69,normal,2025-11-22T21:05:25.644025+00:00
Building B,2,115.67,237.16,normal,2025-12-11T11:35:45.644025+00:00
Building A,5,132.34,206.94,normal,2025-11-30T02:50:18.644025+00:00
Building B,1,108.39,204.62,normal,2025-11-30T21:33:17.644025+00:00
Building A,5,179.77,272.7,normal,2025-12-05T18:13:53.644025+00:00
Building B,5,93.41,200.93,normal,2025-12-07T05:31:04.644025+00:00
Building B,4,151.23,242.14,normal,2025-12-06T00:01:27.644025+00:00
Building C,5,132.94,295.33,normal,2025-12-09T12:38:49.644025+00:00
Building A,3,313.86,642.46,anomaly,2025-11-30T10:52:00.644025+00:00
Building C,5,118.06,233.78,normal,2025-11-24T18:18:30.644025+00:00
Building A,4,325.32,455.51,anomaly,2025-12-12T19:21:44.644025+00:00
Building C,5,160.88,223.39,normal,2025-12-04T11:56:19.644025+00:00
Building A,1,90.34,172.05,normal,2025-11-25T00:11:31.644025+00:00
Building B,3,137.63,197.7,normal,2025-11-18T04:59:03.644025+00:00
Building A,3,122.94,149.24,normal,2025-12-08T04:14:35.644025+00:00
Building C,4,109.85,148.05,normal,2025-12-09T20:47:10.644025+00:00
Building B,5,361.77,647.75,anomaly,2025-12-03T14:36:59.644025+00:00
Building A,2,112.12,245.09,normal,2025-12-13T17:46:46.644025+00:00
Building B,5,160.12,372.68,normal,2025-12-12T15:51:55.644025+00:00
Building B,2,93.76,187.17,normal,2025-11-28T00:47:51.644025+00:00
Building C,5,95.27,145.96,normal,2025-11-21T07:22:37.644025+00:00
Building C,2,150.95,213.39,normal,2025-12-13T17:56:04.644025+00:00
Building A,3,109.38,214.11,normal,2025-12-13T04:32:44.644025+00:00
Building C,1,84.79,188.97,normal,2025-11-26T22:20:05.644025+00:00
Building A,4,335.13,537.1,anomaly,2025-11-26T07:17:32.644025+00:00
Building A,5,137.25,325.58,normal,2025-12-06T11:14:42.644025+00:00
Building C,5,114.94,214.11,normal,2025-11-16T14:27:12.644025+00:00
Building C,1,88.98,286.87,normal,2025-11-19T14:12:51.644025+00:00
Building B,5,206.34,303.09,normal,2025-12-13T11:26:06.644025+00:00
Building C,4,104.39,179.38,normal,2025-11-24T03:01:57.644025+00:00
Building C,5,120.99,270.21,normal,2025-12-04T17:31:43.644025+00:00
Building B,4,124.43,209.66,normal,2025-12-15T06:59:46.644025+00:00
Building B,4,142.88,177.03,normal,2025-12-11T07:32:21.644025+00:00
Building B,5,162.99,283.87,normal,2025-11-16T13:31:03.644025+00:00
Building C,4,133.32,264.45,normal,2025-12-13T15:00:53.644025+00:00
Building A,3,100.83,232.85,normal,2025-11-28T23:45:42.644025+00:00
Building A,4,117.88,235.01,normal,2025-12-13T19:45:13.644025+00:00
Building A,3,134.36,215.28,normal,2025-11-29T19:14:48.644025+00:00
Building A,2,101.41,195.94,normal,2025-12-12T17:38:43.644025+00:00
Building A,5,167.4,302.76,normal,2025-12-03T14:25:40.644025+00:00
Building A,3,113.35,271.99,normal,2025-12-05T12:04:21.644025+00:00
Building C,2,101.63,260.82,normal,2025-11-26T14:28:31.644025+00:00
Building B,5,140.53,356.06,normal,2025-11-26T08:14:00.644025+00:00
Building B,3,361.71,518.82,anomaly,2025-11-25T08:57:12.644025+00:00
Building C,2,98.26,177.24,normal,2025-12-14T17:41:44.644025+00:00
Building B,4,145.82,318.52,normal,2025-11-20T09:21:34.644025+00:00
Building C,2,108.06,125.34,normal,2025-11-27T03:15:27.644025+00:00
Building C,4,95.51,189.51,normal,2025-11-22T13:41:50.644025+00:00
Building B,3,154.83,175.35,normal,2025-11-16T21:45:15.644025+00:00
Building A,4,113.68,147.51,normal,2025-11-24T22:58:40.644025+00:00
Building C,1,107.71,142.64,normal,2025-12-03T05:08:45.644025+00:00
Building C,1,326.5,454.75,anomaly,2025-11-30T14:29:04.644025+00:00
Building A,3,107.91,271.42,normal,2025-12-10T15:22:03.644025+00:00
Building A,3,153.13,189.17,normal,2025-12-11T15:59:45.644025+00:00
Building A,4,346.77,492.23,anomaly,2025-11-22T07:01:41.644025+00:00
Building B,4,174.09,271.44,normal,2025-11-26T18:13:05.644025+00:00
Building C,3,155.46,200.27,normal,2025-11-23T18:04:57.644025+00:00
Building A,3,98.66,246.89,normal,2025-12-12T23:59:03.644025+00:00
Building B,3,135.37,270.41,normal,2025-11-29T22:02:14.644025+00:00
Building A,2,148.72,219.8,normal,2025-12-13T09:05:31.644025+00:00
Building B,2,278.53,529.29,anomaly,2025-11-28T02:04:33.644025+00:00
Building C,3,110.95,192.0,normal,2025-11-22T16:58:43.644025+00:00
Building A,5,110.23,211.73,normal,2025-12-13T03:55:54.644025+00:00
Building B,2,173.48,350.66,normal,2025-11-27T13:16:44.644025+00:00
Building B,1,113.91,317.53,normal,2025-11-16T11:36:31.644025+00:00
Building B,3,274.12,518.66,anomaly,2025-11-30T22:33:29.644025+00:00
Building A,3,117.05,143.15,normal,2025-11-23T01:31:32.644025+00:00
Building B,2,174.91,357.64,normal,2025-11-29T10:48:18.644025+00:00
Building A,1,85.14,209.98,normal,2025-11-20T22:14:45.644025+00:00
Building B,5,115.64,225.32,normal,2025-12-09T22:00:14.644025+00:00
Building A,2,128.56,294.19,normal,2025-12-07T16:54:40.644025+00:00
Building A,1,147.83,218.64,normal,2025-11-19T11:07:03.644025+00:00
Building A,5,107.78,196.25,normal,2025-12-13T08:28:22.644025+00:00
Building C,4,107.63,193.37,normal,2025-12-15T13:04:23.644025+00:00
Building C,2,134.15,285.14,normal,2025-11-16T09:27:59.644025+00:00
Building A,2,112.21,160.37,normal,2025-11-21T02:20:39.644025+00:00
Building C,5,99.3,217.33,normal,2025-12-07T18:19:41.644025+00:00
Building B,2,91.0,229.87,normal,2025-11-28T01:39:03.644025+00:00
Building C,5,78.9,138.31,normal,2025-11-26T02:03:40.644025+00:00
Building B,4,120.02,228.82,normal,2025-12-15T04:23:38.644025+00:00
Building C,5,308.87,518.6,anomaly,2025-12-02T11:49:51.644025+00:00
Building A,2,294.93,475.18,anomaly,2025-12-06T14:36:26.644025+00:00
Building B,1,289.79,617.17,anomaly,2025-11-26T02:46:42.644025+00:00
Building A,1,98.69,170.46,normal,2025-12-11T15:31:38.644025+00:00
Building B,5,188.75,339.6,normal,2025-12-12T10:39:02.644025+00:00
Building C,2,88.49,174.37,normal,2025-12-07T19:33:37.644025+00:00
Building A,4,118.37,198.67,normal,2025-12-10T23:43:43.644025+00:00
Building A,2,95.92,223.67,normal,2025-11-24T13:56:36.644025+00:00
Building C,3,104.03,202.1,normal,2025-12-13T22:26:34.644025+00:00
Building A,1,388.29,493.52,anomaly,2025-12-07T20:48:17.644025+00:00
Building B,3,122.75,276.26,normal,2025-12-03T05:11:11.644025+00:00
Building B,5,306.51,637.77,anomaly,2025-12-01T21:53:49.644025+00:00
Building A,5,123.38,279.61,normal,2025-11-28T09:25:02.644025+00:00
Building A,5,104.71,152.66,normal,2025-11-24T06:03:03.644025+00:00
Building A,2,117.68,161.85,normal,2025-11-30T02:02:57.644025+00:00
Building A,4,172.93,322.28,normal,2025-11-25T15:38:50.644025+00:00
Building C,1,149.49,171.55,normal,2025-12-10T17:47:28.644025+00:00
Building B,3,114.26,202.33,normal,2025-11-26T05:17:10.644025+00:00
Building B,5,144.34,262.03,normal,2025-11-18T04:00:12.644025+00:00
Building C,3,104.98,174.0,normal,2025-11-25T11:48:12.644025+00:00
Building C,5,112.04,243.8,normal,2025-11-22T21:10:58.644025+00:00
Building A,4,112.13,165.1,normal,2025-11-19T23:01:24.644025+00:00
Building C,2,112.86,179.11,normal,2025-11-28T06:04:20.644025+00:00
Building C,1,83.42,285.17,normal,2025-11-26T18:31:55.644025+00:00
Building C,4,111.0,238.54,normal,2025-11-23T08:15:07.644025+00:00
Building A,4,121.1,222.3,normal,2025-12-10T00:28:44.644025+00:00
Building B,5,88.39,247.66,normal,2025-11-27T02:52:35.644025+00:00
Building C,5,132.91,277.16,normal,2025-11-20T12:51:02.644025+00:00
Building A,1,89.49,171.16,normal,2025-11-18T21:00:32.644025+00:00
Building C,4,165.43,313.6,normal,2025-11-27T13:14:56.644025+00:00
Building C,1,75.59,180.02,normal,2025-12-07T23:15:51.644025+00:00
Building B,4,94.73,291.79,normal,2025-12-15T04:08:02.644025+00:00
Building A,5,358.2,529.46,anomaly,2025-12-07T14:45:00.644025+00:00
Building A,3,111.28,234.8,normal,2025-12-02T16:05:25.644025+00:00
